0.005718435	0.004333461
0.001443048	0.00109355
0.004016016	0.003043358
0.002561638	0.001941223
-0.018247832	-0.013828305
-0.062962601	-0.047713399
-0.030463005	-0.02308503
0.003191576	0.002418593
-0.037059623	-0.028083982
-0.039963792	-0.030284777
-0.028268771	-0.021422227
0.003507132	0.002657723
-0.014005934	-0.010613773
-0.003362957	-0.002548467
0.052361135	0.03967955
0.050658602	0.038389362
-0.013579731	-0.010290793
0.00182469	0.00138276
0.035016903	0.026535998
-0.004815432	-0.00364916
0.011773098	0.008921718
0.005512771	0.004177608
0.048089372	0.036442386
0.00553743	0.004196294
-0.000600835	-0.000455316
0.035007661	0.026528995
0.084928958	0.064359622
-0.004734937	-0.003588161
0.029338529	0.022232896
0.052473448	0.039764662
0.024852398	0.018833281
-0.019854954	-0.015046191
0.005175191	0.003921787
0.073113158	0.055405546
0.047981344	0.036360522
-0.026990756	-0.02045374
0.020985797	0.01590315
0.07420649	0.056234078
0.002443237	0.001851498
0.00470061	0.003562148
0.034304873	0.025996418
0.044626501	0.033818204
0.047829512	0.036245462
0.010680941	0.008094075
0.027839055	0.021096586
0.084680584	0.064171403
0.025393265	0.019243153
0.017232748	0.01305907
0.069363169	0.052563783
0.028717003	0.0217619
0.041118939	0.031160154
0.030275326	0.022942805
0.087119566	0.066019677
0.065387787	0.049551218
0.010388221	0.00787225
0.097589549	0.073953887
0.142090795	0.107677171
0.065552533	0.049676063
0.077847173	0.058993008
0.084674422	0.064166734
0.150279087	0.113882303
0.124315563	0.094207004
0.048523575	0.036771427
0.127259782	0.096438149
0.121285486	0.091910796
0.116482144	0.088270797
0.12145248	0.092037345
0.104373202	0.079094576
0.109054075	0.082641767
0.112225176	0.085044844
0.125182744	0.094864159
0.098773206	0.074850869
0.100593768	0.0762305
0.167005235	0.126557468
0.16511224	0.125122947
0.134817224	0.10216522
0.180056591	0.136447856
0.179116514	0.135735461
0.233315804	0.176807975
0.19741162	0.149599591
0.169546994	0.128483627
0.222073781	0.168288709
0.258596033	0.195965469
0.239673855	0.18162614
0.231446783	0.175391621
0.244185009	0.185044717
0.284940154	0.215929186
0.229053248	0.173577787
0.25720086	0.1949082
0.276781189	0.209746278
0.270204161	0.204762171
0.244624676	0.1853779
0.18922788	0.143397908
0.197079261	0.149347727
0.224350519	0.170014034
0.171492533	0.129957966
0.223337525	0.169246382
0.203748522	0.154401729
0.207698197	0.157394815
0.27161009	0.205827592
0.239857044	0.181764962
0.278725065	0.211219358
0.264587409	0.200505766
0.242939963	0.184101214
0.282604916	0.21415953
0.321715686	0.243797883
0.246876454	0.187084309
0.324145653	0.245639325
0.28902524	0.219024887
0.302396423	0.229157641
0.29458681	0.223239474
0.324360065	0.245801807
0.378000903	0.286451124
0.288710122	0.218786088
0.277681445	0.210428497
0.379899612	0.287889975
0.395251209	0.299523499
0.314304938	0.238181978
0.33460665	0.253566725
0.349776609	0.265062601
0.397589947	0.301295807
0.283721394	0.215005603
0.311830144	0.236306566
0.380426229	0.288289049
0.384236859	0.291176765
0.35295376	0.267470264
0.36945492	0.279974932
0.423191419	0.320696741
0.419196763	0.317669569
0.334287017	0.253324505
0.369249451	0.279819226
0.424644377	0.3217978
0.385774865	0.292342274
0.325937673	0.246997327
0.371949962	0.281865688
0.422946164	0.320510885
0.367484781	0.27848195
0.325445356	0.246624247
0.394828591	0.299203236
0.451513589	0.342159434
0.315904357	0.239394026
0.31635329	0.23973423
0.441844241	0.33483195
0.414845829	0.314372407
0.362712582	0.274865552
0.36486075	0.276493445
0.428947222	0.325058519
0.394725541	0.299125145
0.309422838	0.234482296
0.359405397	0.272359349
0.406360416	0.307942116
0.39813139	0.301706115
0.341478978	0.258774612
0.386165143	0.292638029
0.444218932	0.336631503
0.417619215	0.316474095
0.361398345	0.273869616
0.403427141	0.305719264
0.428586983	0.324785528
0.405468321	0.307266081
0.386969882	0.293247865
0.474005167	0.359203673
0.460694768	0.349116981
0.410905171	0.311386155
0.411282236	0.311671898
0.448216967	0.339661236
0.437922446	0.331859993
0.457014957	0.3463284
0.489978953	0.371308694
0.496247401	0.376058958
0.455265624	0.345002746
0.427737685	0.324141925
0.509263251	0.385922439
0.48454275	0.36718911
0.422521979	0.320189435
0.458274647	0.347283
0.539503164	0.408838409
0.520541066	0.394468829
0.466591553	0.353585596
0.495513436	0.375502755
0.577383325	0.437544199
0.517576721	0.392222432
0.506390395	0.383745374
0.580998847	0.440284061
0.53408449	0.404732108
0.555603357	0.421039222
0.595565689	0.451322892
0.639422338	0.484557698
0.61584339	0.466689444
0.597811387	0.453024695
0.587920812	0.445529564
0.632412819	0.479245847
0.579056152	0.438811876
0.583375535	0.442085128
0.664884338	0.503852939
0.683976173	0.518320834
0.619078492	0.469141022
0.649633484	0.49229576
0.696005828	0.527436972
0.677889254	0.513708134
0.641113492	0.485839264
0.656061759	0.497167141
0.711973528	0.539537381
0.679564588	0.514977711
0.660291395	0.500372382
0.68880739	0.521981957
0.737699714	0.559032823
0.705172783	0.534383739
0.68375224	0.518151136
0.710877499	0.538706805
0.737952116	0.559224095
0.668730948	0.50676792
0.65073434	0.493129994
0.74976948	0.568179357
0.739776935	0.560606953
0.702425256	0.532301649
0.676600931	0.512731836
0.770837995	0.584145192
0.745609965	0.565027254
0.706129813	0.535108982
0.688044531	0.521403858
0.781434306	0.592175133
0.742763209	0.562869968
0.68687847	0.52052021
0.726721223	0.550713264
0.798675371	0.605240506
0.685216894	0.519261059
0.684977456	0.519079612
0.740841283	0.561413522
0.794952155	0.602419033
0.71763834	0.543830206
0.698297089	0.529173302
0.829214093	0.628382914
0.778173308	0.589703931
0.690681739	0.523402349
0.747341032	0.566339066
0.773439189	0.58611639
0.768427451	0.582318468
0.723560994	0.548318425
0.750312659	0.568590982
0.83368787	0.631773166
0.7678025	0.581844877
0.782999877	0.593361532
0.78960998	0.598370703
0.787565487	0.596821375
0.773213713	0.585945524
0.816882218	0.619037752
0.757506989	0.574042883
0.788880637	0.597818003
0.771640777	0.584753544
0.763809746	0.578819147
0.781804812	0.592455905
0.743923793	0.563749464
0.77984275	0.590969044
0.79598023	0.603198113
0.739085135	0.560082703
0.779292524	0.590552079
0.801409785	0.607312659
0.805064174	0.610081974
0.792560838	0.600606879
0.769837018	0.583386646
0.78541298	0.595190194
0.788972455	0.597887583
0.789030326	0.597931438
0.7753374	0.587554865
0.788186436	0.597291934
0.857484273	0.649806209
0.801304815	0.607233112
0.837817005	0.634902247
0.849368847	0.643656295
0.848419581	0.642936936
0.852424063	0.645971554
0.848131253	0.64271844
0.829250177	0.628410259
0.863051415	0.654025019
0.811493024	0.614953792
0.847917979	0.64255682
0.883171819	0.66927237
0.840021169	0.636572575
0.848467566	0.642973299
0.891003063	0.675206928
0.895566176	0.67866488
