1.23E-15	-0.163494587	0.010103626	-0.004885627	-0.123897081
5.00E-06	-0.181701611	0.007568058	0.001078679	-0.137694461
1.00E-05	-0.139861322	0.008570997	-0.002860374	-0.105987664
1.50E-05	-0.119786441	0.008697492	0.001395114	-0.090774811
2.00E-05	-0.119445279	0.007741474	0.001857251	-0.090516277
2.50E-05	-0.105334452	0.007946087	-2.06E-07	-0.079823016
3.00E-05	-0.103195149	0.010081071	0.003688444	-0.078201841
3.50E-05	-0.114668612	0.008973137	-0.001106065	-0.086896493
4.00E-05	-0.118646827	0.00810048	0.002972875	-0.089911205
4.50E-05	-0.115563565	0.00900819	8.24E-05	-0.087574693
5.00E-05	-0.076514124	0.01091669	-0.001798866	-0.057982816
5.50E-05	-0.130027695	0.008118883	0.000462519	-0.098535689
6.00E-05	-0.074989082	0.008195577	-0.004875941	-0.056827131
6.50E-05	-0.038992728	0.008465333	0.000935181	-0.0295489
7.00E-05	-0.069795547	0.006704011	-0.002914793	-0.052891442
7.50E-05	-0.043830434	0.00861925	-2.53E-05	-0.03321494
8.00E-05	-0.075107175	0.009566324	0.00212164	-0.056916622
8.50E-05	-0.07219958	0.009478031	-0.001135598	-0.054713231
9.00E-05	-0.06454735	0.009164265	0.003733938	-0.04891433
9.50E-05	-0.040032552	0.009601722	-0.000340573	-0.030336884
0.0001	-0.035652663	0.00894677	0.002550853	-0.027017781
0.000105	-0.040560562	0.00818907	0.002484579	-0.030737013
0.00011	-0.094364331	0.007760187	-0.000871157	-0.071509799
0.000115	-0.016126083	0.009411955	0.000273253	-0.012220433
0.00012	-0.002139773	0.008110547	-0.004044126	-0.001621532
0.000125	-0.045815593	0.006343604	-0.000612007	-0.034719303
0.00013	-0.011150376	0.009148941	-0.001484358	-0.008449815
0.000135	0.027020673	0.010543637	-0.001300294	0.020476412
0.00014	0.000645955	0.008472674	0.00050558	0.000489508
0.000145	-0.061775502	0.007554504	-0.000872973	-0.046813809
0.00015	-0.001633509	0.009571656	0.001805047	-0.001237882
0.000155	0.076024401	0.01165596	0.002126977	0.057611701
0.00016	0.009977834	0.008540797	0.000829546	0.007561256
0.000165	-0.02279838	0.00618145	0.003574576	-0.017276735
0.00017	0.080183593	0.010471001	-0.000390182	0.06076356
0.000175	0.068046191	0.010457326	0.000802693	0.051565771
0.00018	0.039277136	0.009177479	-0.000629669	0.029764426
0.000185	0.012725127	0.007322404	-0.002551745	0.00964317
0.00019	0.093513937	0.009988116	-0.001440669	0.070865366
0.000195	0.09047238	0.007948898	-0.00238977	0.068560458
0.0002	0.00592323	0.00829478	-9.98E-05	0.004488655
0.000205	0.001068524	0.008499553	-0.001234934	0.000809733
0.00021	0.120687155	0.011894285	-0.000217776	0.091457378
0.000215	0.039394853	0.009786168	0.001849151	0.029853632
0.00022	0.027839992	0.007758316	0.001621841	0.021097296
0.000225	0.080528511	0.009129279	0.003114635	0.06102494
0.00023	0.090301025	0.009522713	0.001242038	0.068430604
0.000235	0.056494023	0.008651941	-0.000262183	0.042811476
0.00024	0.072504671	0.008982816	0.001309555	0.054944431
0.000245	0.098781866	0.00956579	-0.000896458	0.074857431
0.00025	0.141508235	0.008411092	-0.000798549	0.107235704
0.000255	0.137763746	0.007463424	-0.003110712	0.10439811
0.00026	0.096529861	0.007911593	-0.000831101	0.07315085
0.000265	0.136130598	0.006978075	-0.001335464	0.103160502
0.00027	0.17739958	0.009849303	-0.000456317	0.134434359
0.000275	0.121608907	0.005068136	0.000259888	0.092155886
0.00028	0.161025674	0.00919961	0.000374324	0.122026124
0.000285	0.191005504	0.00928355	0.002868011	0.144745002
0.00029	0.11219327	0.00786723	0.000764942	0.085020665
0.000295	0.143621806	0.006276418	0.00108079	0.108837379
0.0003	0.221773059	0.009825647	0.001816596	0.168060821
0.000305	0.190176887	0.007662274	-0.000553337	0.144117071
0.00031	0.098964746	0.005655737	-0.000145847	0.074996018
0.000315	0.175788253	0.009212737	-0.003192032	0.133213286
0.00032	0.232352237	0.009253138	-0.000601684	0.176077779
0.000325	0.183811368	0.007303833	-0.001027206	0.139293246
0.00033	0.149893261	0.005546275	-0.001708884	0.113589922
0.000335	0.232233732	0.00984582	0.000631967	0.175987975
0.00034	0.266921148	0.00936518	-0.001325749	0.202274286
0.000345	0.159612266	0.006184973	0.002115441	0.120955036
0.00035	0.211451949	0.006589779	0.000329124	0.160239428
0.000355	0.257414216	0.010467897	0.001842714	0.195069882
0.00036	0.251056263	0.008871429	0.002366263	0.190251791
0.000365	0.18748234	0.005029142	-0.001140431	0.142075129
0.00037	0.223817995	0.006431427	0.000693102	0.169610484
0.000375	0.332449389	0.011879183	-0.001648842	0.251931941
0.00038	0.254416158	0.007300632	-0.00092436	0.192797937
0.000385	0.171454441	0.00217358	-3.32E-05	0.1299291
0.00039	0.276354143	0.007507255	-0.00291836	0.209422661
0.000395	0.328920495	0.008684666	0.000603571	0.249257726
0.0004	0.271042597	0.004154517	-0.001598055	0.205397543
0.000405	0.233959082	0.005504347	0.001109836	0.177295454
0.00041	0.270698983	0.00728253	0.000569848	0.20513715
0.000415	0.306027878	0.008023625	0.000972862	0.231909577
0.00042	0.263955531	0.005624196	0.002237161	0.200026926
0.000425	0.295056168	0.005503676	0.000549974	0.223595156
0.00043	0.287939354	0.006207174	0.000323574	0.218201996
0.000435	0.285596726	0.007397323	-0.000507393	0.21642674
0.00044	0.321239102	0.008729166	-0.001007247	0.243436725
0.000445	0.288183476	0.00641998	-4.59E-05	0.218386993
0.00045	0.306735201	0.006845233	-0.00220574	0.23244559
0.000455	0.293568813	0.007590648	-0.000580697	0.222468031
0.00046	0.337670308	0.007651541	-0.002418115	0.255888382
0.000465	0.322533421	0.006667235	0.000785217	0.244417567
0.00047	0.308824442	0.004036487	0.00096739	0.234028828
0.000475	0.350597232	0.005649912	0.000348945	0.265684474
0.00048	0.362657001	0.008523468	0.002492444	0.274823432
0.000485	0.32149042	0.006046385	0.000397156	0.243627175
0.00049	0.334743039	0.004508029	0.000771679	0.253670081
0.000495	0.343743568	0.00575359	0.00017281	0.260490731
0.0005	0.344177326	0.004787804	-0.001019531	0.260819435
0.000505	0.364388379	0.005173975	0.00042573	0.27613548
0.00051	0.363202637	0.004801021	-0.002166449	0.275236918
0.000515	0.300893457	0.003243626	-0.000477244	0.228018685
0.00052	0.368659719	0.005169807	-0.001640263	0.279372324
0.000525	0.422775077	0.005223554	-0.000262382	0.320381234
0.00053	0.37566414	0.003801204	0.001772715	0.284680312
0.000535	0.338789266	0.003916283	-0.000409047	0.256736334
0.00054	0.390420109	0.005707204	0.001612542	0.295862465
0.000545	0.398718561	0.006717338	0.000456719	0.302151077
0.00055	0.40300613	0.005794299	0.001041869	0.305400219
0.000555	0.385305102	0.005110493	0.000710275	0.291986285
0.00056	0.388889337	0.00279579	-0.001303298	0.294702438
0.000565	0.451367976	0.006713695	0.000886178	0.342049088
0.00057	0.39359075	0.005817587	-0.001645542	0.298265194
0.000575	0.357988537	0.004385081	0.000106948	0.271285645
0.00058	0.386803939	0.002248645	-0.000893149	0.293122112
0.000585	0.429873617	0.006496166	-0.001531276	0.325760547
0.00059	0.368286146	0.002141735	0.0009468	0.279089229
0.000595	0.402519153	0.003034547	-0.001116795	0.305031186
0.0006	0.468903305	0.003714818	0.002479886	0.355337454
0.000605	0.418655537	0.001448938	0.000674862	0.317259425
0.00061	0.415916838	0.002766045	0.0006222	0.315184024
0.000615	0.425698769	0.001578924	0.000930068	0.322596824
0.00062	0.511869144	0.003829705	-0.001565279	0.387897199
0.000625	0.435011335	0.001272261	0.001829455	0.329653937
0.00063	0.450100527	0.000350942	-0.001314608	0.341088608
0.000635	0.490631296	0.001953322	-0.001792905	0.371803043
0.00064	0.447030316	0.000187296	-0.000648224	0.338761986
0.000645	0.457040637	0.001586143	-0.002672878	0.346347861
0.00065	0.462865555	-0.001055765	0.001725162	0.350762015
0.000655	0.55374146	0.00256945	-0.001011185	0.419628266
0.00066	0.433412414	0.00045668	-0.000442627	0.328442266
0.000665	0.457729276	0.001288309	0.002626365	0.346869715
0.00067	0.449325135	0.000266753	-0.001127984	0.340501012
0.000675	0.502626289	0.003733772	0.00232964	0.380892914
0.00068	0.515937673	0.001678279	-0.000482412	0.390980352
0.000685	0.502791783	-0.000793883	0.001214758	0.381018326
0.00069	0.468025025	0.002580187	0.00033173	0.35467189
0.000695	0.480355239	0.001953347	-0.003259928	0.364015792
0.0007	0.551303752	0.004543236	0.001181216	0.417780958
0.000705	0.514782686	0.00226144	-0.003415888	0.390105097
0.00071	0.459056214	-0.001268614	0.000560816	0.347875276
0.000715	0.514989753	0.003932998	-0.000151335	0.390262013
0.00072	0.519870305	0.003135576	-0.002285717	0.393960522
0.000725	0.505664855	0.00250363	0.00335582	0.383195556
0.00073	0.462612215	-0.000305638	-0.00125889	0.350570033
0.000735	0.539467486	0.003879673	0.003637615	0.408811371
0.00074	0.513606021	0.005064156	0.00025721	0.389213414
0.000745	0.453416089	0.000126446	-0.000541224	0.343601159
0.00075	0.518886034	0.00273382	0.002296766	0.393214636
0.000755	0.601410507	0.007793333	-0.003759065	0.455752128
0.00076	0.489490489	0.003540743	0.002051939	0.370938534
0.000765	0.453846245	-0.002088342	-0.002960263	0.343927134
0.00077	0.577754827	0.005779922	-0.000533054	0.437825725
0.000775	0.600211102	0.005025934	0.000526147	0.454843212
0.00078	0.510022678	-0.001310824	-0.003084653	0.386497937
0.000785	0.476137816	-0.000391923	0.00359641	0.360819806
0.00079	0.636528231	0.00749458	-0.001839251	0.482364528
0.000795	0.623350818	0.005884004	0.002336593	0.472378613
0.0008	0.421670826	-0.003946982	0.001268907	0.319544427
0.000805	0.564524808	0.002042893	-0.000703697	0.427799945
0.00081	0.677911743	0.007576777	0.003020751	0.513725177
0.000815	0.557365683	0.001540454	-0.002893853	0.422374722
0.00082	0.429644252	-0.002392769	0.000342245	0.325586732
0.000825	0.638644547	0.005504621	-0.001608948	0.483968283
0.00083	0.65731672	0.007050427	-0.002608521	0.498118157
0.000835	0.523500349	7.62E-05	0.001201927	0.396711389
0.00084	0.549579509	8.59E-05	-0.002888828	0.416474317
0.000845	0.659975372	0.005674127	0.002668447	0.500132897
0.00085	0.619607862	0.005393763	-0.000564233	0.469542181
0.000855	0.489634079	-0.002063828	0.000424349	0.371047347
0.00086	0.638976727	0.005659699	0.001961535	0.484220011
0.000865	0.680395383	0.004767217	-0.00056889	0.515607293
0.00087	0.605506578	0.002177231	0.002873685	0.458856152
0.000875	0.539735692	0.00211344	-0.002240515	0.409014619
0.00088	0.657118108	0.005709164	-0.000389051	0.497967647
0.000885	0.660146946	0.006520224	-0.000849419	0.500262918
0.00089	0.548124669	0.000584034	-0.003074893	0.415371832
0.000895	0.656380102	0.00702776	0.001472792	0.497408383
0.0009	0.658012093	0.005579413	-0.002630725	0.498645114
0.000905	0.607252515	0.004188106	0.001918852	0.460179232
0.00091	0.568421365	0.003206029	0.000591611	0.430752778
0.000915	0.671008626	0.007033374	-0.000452144	0.508493957
0.00092	0.643421942	0.005469229	0.00345863	0.487588619
0.000925	0.572929368	0.000949707	-0.001365405	0.434168966
0.00093	0.640947605	0.005493811	0.002852876	0.485713554
0.000935	0.641720042	0.006806984	-0.001201325	0.48629891
0.00094	0.623514509	0.00580293	-0.001277544	0.472502659
0.000945	0.588234277	0.005002592	0.001518249	0.445767109
0.00095	0.649898823	0.004932852	-0.003999409	0.492496835
0.000955	0.641129158	0.006936368	0.001793633	0.485851135
0.00096	0.612485522	0.005987026	-0.003133092	0.464144833
0.000965	0.649000357	0.006942702	0.000200304	0.491815972
0.00097	0.643228022	0.005279668	0.001289633	0.487441666
0.000975	0.669636402	0.007024878	-0.002080315	0.507454079
0.00098	0.593967376	0.004442998	0.004286828	0.450111683
0.000985	0.645103416	0.00722604	-0.00096145	0.488862849
0.00099	0.642444318	0.009539349	0.002325762	0.486847771
0.000995	0.579976925	0.007446776	0.001067672	0.439509643
0.001	0.667013311	0.009187855	-0.0025316	0.505466286
0.001005	0.619001282	0.008931465	0.003032866	0.469082512
0.00101	0.627827908	0.007371428	-0.004316336	0.475771376
0.001015	0.61755364	0.007805215	0.000238935	0.467985481
0.00102	0.629965025	0.010374464	-0.001226506	0.477390895
0.001025	0.63487935	0.009894014	-0.003174849	0.481114997
0.00103	0.583207606	0.00804459	0.002943874	0.441957871
0.001035	0.622724914	0.00880512	-0.002301537	0.4719043
0.00104	0.627881026	0.01046632	0.002397225	0.475811629
0.001045	0.611758518	0.00921505	0.000276443	0.463593906
0.00105	0.618895742	0.008833704	0.000259425	0.469002533
0.001055	0.639804422	0.011608877	0.003978979	0.484847243
0.00106	0.62342161	0.009500261	-0.003052062	0.47243226
0.001065	0.617203248	0.010856366	0.002504348	0.467719952
0.00107	0.629437023	0.011465782	-0.002301657	0.476990772
0.001075	0.639016233	0.011686008	-0.001657607	0.484249949
0.00108	0.618578037	0.012940505	0.000775809	0.468761774
0.001085	0.58595376	0.010526398	-0.003522069	0.444038921
0.00109	0.590472567	0.012236771	0.002601165	0.447463297
0.001095	0.58269961	0.011057407	-0.002496209	0.441572909
0.0011	0.604325333	0.014157303	0.001142928	0.457960998
0.001105	0.565467675	0.0103114	0.001759872	0.428514455
0.00111	0.622479882	0.0126785	-0.00028366	0.471718613
0.001115	0.619432058	0.013904141	0.004295955	0.469408956
0.00112	0.533459997	0.01017232	-0.002034349	0.404258864
0.001125	0.634462167	0.013354862	0.001792724	0.480798854
0.00113	0.612985819	0.012084703	-3.00E-05	0.464523961
0.001135	0.646578883	0.013107141	-0.002393971	0.489980966
0.00114	0.592868775	0.010503352	0.001634325	0.449279156
0.001145	0.658945437	0.013187841	-0.004679729	0.499352408
0.00115	0.669965672	0.012429482	0.001159372	0.507703601
0.001155	0.607697134	0.0105669	-0.001093903	0.460516167
0.00116	0.618025193	0.011613925	-0.000859415	0.468342826
0.001165	0.641128304	0.012255489	0.003614844	0.485850488
0.00117	0.670787701	0.014314108	-0.002220033	0.508326539
0.001175	0.630781616	0.01151843	0.004283873	0.478009712
0.00118	0.638414288	0.012393845	-0.0006982	0.483793792
0.001185	0.647443171	0.015301003	-0.000256964	0.490635929
0.00119	0.636340379	0.01190007	0.001953607	0.482222172
0.001195	0.643870823	0.013765048	-0.003145307	0.487928784
0.0012	0.619444231	0.015674288	0.001439375	0.46941818
0.001205	0.627774366	0.014398999	-0.003253486	0.475730802
0.00121	0.594190196	0.013214408	1.55E-05	0.450280536
0.001215	0.656451237	0.015663076	0.000166741	0.49746229
0.00122	0.651439262	0.01477713	-0.001536883	0.493664188
0.001225	0.647222692	0.01631313	0.003108131	0.490468848
0.00123	0.653562284	0.014234406	-0.001734363	0.495273025
0.001235	0.653049341	0.014460621	0.003610772	0.494884314
0.00124	0.673417486	0.016617742	0.00099501	0.510319404
0.001245	0.666001422	0.015337831	-0.001772161	0.504699471
0.00125	0.658640991	0.01703545	0.003143333	0.499121697
0.001255	0.617263927	0.014675091	-0.003543919	0.467765935
0.00126	0.645480315	0.015060311	0.001448296	0.489148466
0.001265	0.622613742	0.01466167	-0.002257962	0.471820053
0.00127	0.61379902	0.015980758	-0.001814133	0.46514021
0.001275	0.661041209	0.017571951	0.001984565	0.500940595
0.00128	0.562733907	0.013645875	-0.003229138	0.426442791
0.001285	0.630685416	0.016988364	0.003062354	0.477936811
0.00129	0.677057557	0.01835377	-0.000438591	0.51307787
0.001295	0.639439068	0.015895148	0.000484071	0.484570376
0.0013	0.582188077	0.013021797	0.003202945	0.441185266
0.001305	0.678049474	0.01672156	-0.002052303	0.51382955
0.00131	0.701185342	0.019821725	0.004026736	0.531362035
0.001315	0.608508139	0.014558768	-0.002477018	0.461130751
0.00132	0.596738521	0.017739839	-0.000151324	0.452211671
0.001325	0.684860775	0.020377345	-0.000230895	0.518991191
0.00133	0.675518786	0.018402959	-0.003556974	0.511911781
0.001335	0.600673623	0.015725586	0.00257586	0.455193713
0.00134	0.668245036	0.016575829	-0.004104832	0.506399694
0.001345	0.683037734	0.01931738	0.001879424	0.51760968
0.00135	0.654013448	0.017984025	0.000682576	0.49561492
0.001355	0.64497579	0.018148372	-0.000868993	0.488766134
0.00136	0.612382132	0.018460295	0.004274992	0.464066484
0.001365	0.675820103	0.021117144	-0.001920543	0.512140121
0.00137	0.64012088	0.018992676	0.003748058	0.485087056
0.001375	0.678378856	0.019445126	-0.000670244	0.514079157
0.00138	0.655933676	0.01882974	-0.001190141	0.497070078
0.001385	0.663248314	0.018406209	0.001557124	0.502613151
0.00139	0.65785725	0.019443047	-0.004200624	0.498527773
0.001395	0.641519194	0.018634063	0.001471631	0.486146706
0.0014	0.689771324	0.018159633	-0.002350826	0.522712431
0.001405	0.666991606	0.020226463	-0.000682254	0.505449838
0.00141	0.661445243	0.019879015	0.001792603	0.501246774
0.001415	0.646282261	0.016715444	-0.00159542	0.489756184
0.00142	0.65400674	0.01906723	0.004669365	0.495609836
0.001425	0.689486399	0.019147989	-0.001054312	0.522496513
0.00143	0.690729352	0.019177208	0.002352597	0.52343843
0.001435	0.669487819	0.018726772	0.001336199	0.507341482
0.00144	0.639707336	0.017286096	-0.002206049	0.484773671
0.001445	0.699750343	0.018825781	0.002333311	0.530274585
0.00145	0.713211647	0.018698782	-0.004064354	0.540475634
0.001455	0.695296257	0.018629069	0.000576308	0.526899255
0.00146	0.657299118	0.01690925	-0.001107192	0.498104818
0.001465	0.66379886	0.018561878	-0.002864569	0.503030358
0.00147	0.638640646	0.01783076	0.00258719	0.483965327
0.001475	0.711328809	0.019995055	-0.002285058	0.539048809
0.00148	0.704438022	0.018684501	0.003541619	0.533826934
0.001485	0.645078843	0.017402088	0.000704509	0.488844227
0.00149	0.681424275	0.020926779	-0.000156063	0.516386993
0.001495	0.728593043	0.020191397	0.00426327	0.552131739
